city,district,date,city_detainees,district_detainees
Москва,ОМВД России по району Коньково г. Москвы,28.02.2022,283,21
Москва,ОМВД России по районам Матушкино и Савелки г. Москвы,28.02.2022,283,11
Москва,ОМВД России по Головинскому району,28.02.2022,283,25
Москва,Отдел МВД России по району Измайлово Восточное г. Москвы,28.02.2022,283,15
Москва,3-й отдел полиции УВД на Московском метрополитене,28.02.2022,283,1
Москва,Отдел МВД России по району Хорошево-Мневники г. Москвы,28.02.2022,283,1
Москва,ОМВД Алтуфьевский,28.02.2022,283,10
Москва,ОМВД России по району Орехово-Борисово Южное г. Москвы,28.02.2022,283,1
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 17",28.02.2022,283,17
Санкт-Петербург,Отдел полиции № 14 Фрунзенского района г. Санкт-Петербурга,28.02.2022,195,15
Санкт-Петербург,Отдел полиции № 8 Кировского района г. Санкт-Петербурга,28.02.2022,195,1
Санкт-Петербург,Отдел полиции № 29 Московского района г. Санкт-Петербурга,28.02.2022,195,8
Санкт-Петербург,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,28.02.2022,195,9
Санкт-Петербург,Отдел полиции № 39 Колпинского района г. Санкт-Петербурга,28.02.2022,195,6
Санкт-Петербург,Отдел полиции № 10 Невского района г. Санкт-Петербурга,28.02.2022,195,8
Санкт-Петербург,Отдел полиции № 43 Петроградского района г. Санкт-Петербурга,28.02.2022,195,20
Санкт-Петербург,Отдел МВД по Пушкинскому району г. Санкт-Петербурга,28.02.2022,195,21
Санкт-Петербург,Отдел полиции № 17 Калининского района г. Санкт-Петербурга,28.02.2022,195,6
Санкт-Петербург,Отдел полиции № 51 Московского района г. Санкт-Петербурга,28.02.2022,195,8
Санкт-Петербург,Отдел полиции № 3 Калининского района г. Санкт-Петербурга,28.02.2022,195,5
Санкт-Петербург,Отдел полиции № 2 Адмиралтейского района г. Санкт-Петербурга,28.02.2022,195,9
Санкт-Петербург,Отдел полиции № 31 Кировского района г. Санкт-Петербурга,28.02.2022,195,1
Санкт-Петербург,Отдел полиции № 33 Московского района г. Санкт-Петербурга,28.02.2022,195,8
Санкт-Петербург,Отдел полиции № 77 Адмиралтейского района г. Санкт-Петербурга,28.02.2022,195,1
Санкт-Петербург,Отдел полиции № 1 Адмиралтейского района г. Санкт-Петербурга,28.02.2022,195,13
Санкт-Петербург,Отдел полиции № 55 Колпинского района г. Санкт-Петербурга,28.02.2022,195,7
Санкт-Петербург,Отдел полиции № 45 Невского района г. Санкт-Петербурга,28.02.2022,195,5
Санкт-Петербург,Отдел полиции № 7 Фрунзенского района г. Санкт-Петербурга,28.02.2022,195,10
Санкт-Петербург,Отдел полиции № 80 Колпинского района г. Санкт-Петербурга,28.02.2022,195,8
Санкт-Петербург,Отдел полиции № 21 Калининского района г. Санкт-Петербурга,28.02.2022,195,13
Санкт-Петербург,Отдел полиции № 28 Центрального района г. Санкт-Петербурга,28.02.2022,195,1
Санкт-Петербург,Отдел полиции № 32 Невского района г. Санкт-Петербурга,28.02.2022,195,5
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 8",28.02.2022,195,8
Ростов-на-Дону,Отдел полиции № 3 УМВД по городу Ростову-на-Дону,28.02.2022,7,7
Сочи,Отдел полиции (Центрального района) УМВД по г. Сочи,28.02.2022,4,3
Сочи,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",28.02.2022,4,1
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,28.02.2022,3,1
Казань,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",28.02.2022,3,2
Симферополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",28.02.2022,2,1
Саратов,Отдел полиции № 6 в составе УМВД по городу Саратову (Фрунзенский район),28.02.2022,2,1
Саратов,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",28.02.2022,2,1
Уфа,Отдел полиции № 9 (Кировский район),28.02.2022,2,1
Уфа,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",28.02.2022,2,1
Чебоксары,Отдел полиции № 1 УМВД по г. Чебоксары,28.02.2022,2,2
Махачкала,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",28.02.2022,1,1
Смоленск,Отдел полиции № 1 УМВД по городу Смоленску,28.02.2022,1,1
Мегион,Отдел МВД по городу Мегиону,28.02.2022,1,1
Вологда,Отдел полиции № 1 УМВД по г. Вологде,28.02.2022,1,1
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,28.02.2022,1,1
Воронеж,Отдел полиции № 8 УМВД России по городу Воронежу (Ленинский район),28.02.2022,1,1
Санкт-Петербург,Отдел полиции № 74 Красносельского района г. Санкт-Петербурга,01.03.2022,76,21
Санкт-Петербург,Отдел полиции № 31 Кировского района г. Санкт-Петербурга,01.03.2022,76,2
Санкт-Петербург,Отдел полиции № 64 Кировского района г. Санкт-Петербурга,01.03.2022,76,11
Санкт-Петербург,Отдел полиции № 19 Выборгского района г. Санкт-Петербурга,01.03.2022,76,1
Санкт-Петербург,Отдел полиции № 16 Василеостровского района г. Санкт-Петербурга,01.03.2022,76,11
Санкт-Петербург,Отдел МВД по Курортному району г. Санкт-Петербурга,01.03.2022,76,8
Санкт-Петербург,Отдел полиции № 28 Центрального района г. Санкт-Петербурга,01.03.2022,76,1
Санкт-Петербург,Отдел полиции № 78 Центрального района г. Санкт-Петербурга,01.03.2022,76,3
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 27",01.03.2022,76,27
Москва,ОМВД России по Даниловскому району г. Москвы,01.03.2022,53,1
Москва,ОМВД России по Пресненскому району г. Москвы,01.03.2022,53,9
Москва,ОМВД России по району Беговой,01.03.2022,53,7
Москва,Отдел МВД России по району Арбат г. Москвы,01.03.2022,53,1
Москва,Отдел МВД России по району Китай-город г. Москвы,01.03.2022,53,2
Москва,Отдел МВД по Гагаринскому району,01.03.2022,53,1
Москва,ОМВД Останкинский,01.03.2022,53,4
Москва,ОМВД России по району Коньково г. Москвы,01.03.2022,53,1
Москва,ОМВД России по району Тверской г. Москвы,01.03.2022,53,4
Москва,ОМВД Бутырский,01.03.2022,53,1
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 23",01.03.2022,53,23
Уфа,Отдел полиции № 9 (Кировский район),01.03.2022,9,9
Новосибирск,Отдел полиции № 1 «Центральный»,01.03.2022,5,2
Новосибирск,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",01.03.2022,5,3
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,01.03.2022,4,2
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",01.03.2022,4,2
Ярославль,Отдел МВД России по Кировскому городскому району,01.03.2022,3,2
Ярославль,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",01.03.2022,3,1
Калуга,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",01.03.2022,3,3
Томск,Отдел полиции № 3 (по обслуживанию внутригородской территории Советский район) УМВД по городу Томску,01.03.2022,3,1
Лыткарино,Отдел полиции по городскому округу Лыткарино МУ МВД «Люберецкое»,01.03.2022,2,2
Ростов-на-Дону,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",01.03.2022,2,2
Железногорск-Илимский,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",01.03.2022,2,1
Иваново,Отдел полиции № 1 «Ленинский»,01.03.2022,1,1
Якутск,Отдел полиции № 2 МУ МВД России «Якутское»,01.03.2022,1,1
Первоуральск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",01.03.2022,1,1
Сибай,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",01.03.2022,1,1
Арск,Отдел МВД по Арскому району,01.03.2022,1,1
Мурманск,Отдел полиции № 1 УМВД по городу Мурманску,01.03.2022,1,1
Челябинск,Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску,01.03.2022,1,1
Екатеринбург,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",01.03.2022,1,1
Ставрополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",01.03.2022,1,1
Тверь,Отдел полиции Центральный УМВД по городу Твери,01.03.2022,1,1
Калининград,Отдел МВД России по Ленинградскому району города Калининграда,01.03.2022,1,1
Улан-Удэ,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",01.03.2022,1,1
Белгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",01.03.2022,1,1
Краснодар,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",01.03.2022,1,1
Таруса,ОВД по Тарусскому району,01.03.2022,1,1
